quote_currency,ask_rate,ts,base_currency
USDT,87.9352081062,2023-11-22T06:59:59.999Z,RUB1
USDT,87.9574472604,2023-11-22T07:59:59.999Z,RUB1
USDT,88.2551990793,2023-11-22T08:59:59.999Z,RUB1
USDT,88.1964100417,2023-11-22T09:59:59.999Z,RUB1
USDT,88.2068130262,2023-11-22T10:59:59.999Z,RUB1
USDT,88.2317738633,2023-11-22T11:59:59.999Z,RUB1
USDT,88.2775864227,2023-11-22T12:59:59.999Z,RUB1
USDT,88.5027890726,2023-11-22T13:59:59.999Z,RUB1
USDT,88.5702517756,2023-11-22T14:59:59.999Z,RUB1
USDT,88.6261196862,2023-11-22T15:59:59.999Z,RUB1
USDT,88.6374708594,2023-11-22T16:59:59.999Z,RUB1
USDT,88.6403520905,2023-11-22T17:59:59.999Z,RUB1
USDT,88.4088753879,2023-11-22T18:59:59.999Z,RUB1
USDT,88.4389790489,2023-11-22T19:59:59.999Z,RUB1
USDT,88.4372648951,2023-11-22T20:59:59.999Z,RUB1
USDT,88.4355093365,2023-11-22T21:59:59.999Z,RUB1
USDT,88.4292859791,2023-11-22T22:59:59.999Z,RUB1
USDT,88.4471870562,2023-11-22T23:59:59.999Z,RUB1
USDT,88.4250519884,2023-11-23T00:59:59.999Z,RUB1
USDT,88.4374647822,2023-11-23T01:59:59.999Z,RUB1
USDT,88.4255274473,2023-11-23T02:59:59.999Z,RUB1
USDT,88.4144551169,2023-11-23T03:59:59.999Z,RUB1
USDT,88.2519721235,2023-11-23T04:59:59.999Z,RUB1
USDT,88.1582934634,2023-11-23T05:59:59.999Z,RUB1
USDT,88.1589648167,2023-11-23T06:59:59.999Z,RUB1
USDT,88.0812181647,2023-11-23T07:59:59.999Z,RUB1
USDT,88.056699592,2023-11-23T08:59:59.999Z,RUB1
USDT,88.1328211974,2023-11-23T09:59:59.999Z,RUB1
USDT,88.1935182759,2023-11-23T10:59:59.999Z,RUB1
USDT,88.1741096639,2023-11-23T11:59:59.999Z,RUB1
USDT,88.4187883787,2023-11-23T12:59:59.999Z,RUB1
USDT,88.4847449034,2023-11-23T13:59:59.999Z,RUB1
USDT,88.5884697277,2023-11-23T14:59:59.999Z,RUB1
USDT,88.7348865363,2023-11-23T15:59:59.999Z,RUB1
USDT,88.631498467,2023-11-23T16:59:59.999Z,RUB1
USDT,88.5896355124,2023-11-23T17:59:59.999Z,RUB1
USDT,88.5939947351,2023-11-23T18:59:59.999Z,RUB1
USDT,88.5970679631,2023-11-23T19:59:59.999Z,RUB1
USDT,88.5871798186,2023-11-23T20:59:59.999Z,RUB1
USDT,88.5860416205,2023-11-23T21:59:59.999Z,RUB1
USDT,88.5227486431,2023-11-23T22:59:59.999Z,RUB1
USDT,88.2874942456,2023-11-23T23:59:59.999Z,RUB1
USDT,88.2833482723,2023-11-24T00:59:59.999Z,RUB1
USDT,88.2885131958,2023-11-24T01:59:59.999Z,RUB1
USDT,88.2804737446,2023-11-24T02:59:59.999Z,RUB1
USDT,88.2720777094,2023-11-24T03:59:59.999Z,RUB1
USDT,88.5992161426,2023-11-24T04:59:59.999Z,RUB1
USDT,88.6054266001,2023-11-24T05:59:59.999Z,RUB1
USDT,88.8580897919,2023-11-24T06:59:59.999Z,RUB1
USDT,88.7931046312,2023-11-24T07:59:59.999Z,RUB1
USDT,88.4711090218,2023-11-24T08:59:59.999Z,RUB1
USDT,88.9057928979,2023-11-24T09:59:59.999Z,RUB1
USDT,88.9203294281,2023-11-24T10:59:59.999Z,RUB1
USDT,88.879307949,2023-11-24T11:59:59.999Z,RUB1
USDT,88.2988952891,2023-11-24T12:59:59.999Z,RUB1
USDT,88.9880874754,2023-11-24T13:59:59.999Z,RUB1
USDT,88.8127135848,2023-11-24T14:59:59.999Z,RUB1
USDT,88.7551305404,2023-11-24T15:59:59.999Z,RUB1
USDT,89.3583831255,2023-11-24T16:59:59.999Z,RUB1
USDT,89.3496969092,2023-11-24T17:59:59.999Z,RUB1
USDT,89.3081122181,2023-11-24T18:59:59.999Z,RUB1
USDT,89.3211567121,2023-11-24T19:59:59.999Z,RUB1
USDT,89.3151763553,2023-11-24T20:59:59.999Z,RUB1
USDT,89.3301391189,2023-11-24T21:59:59.999Z,RUB1
USDT,89.3193036035,2023-11-24T22:59:59.999Z,RUB1
USDT,89.311545755,2023-11-24T23:59:59.999Z,RUB1
USDT,89.3322760115,2023-11-25T00:59:59.999Z,RUB1
USDT,89.3118854193,2023-11-25T01:59:59.999Z,RUB1
USDT,89.3188515053,2023-11-25T02:59:59.999Z,RUB1
USDT,89.3420093695,2023-11-25T03:59:59.999Z,RUB1
USDT,89.3383708133,2023-11-25T04:59:59.999Z,RUB1
USDT,89.3444491492,2023-11-25T05:59:59.999Z,RUB1
USDT,89.33999596,2023-11-25T06:59:59.999Z,RUB1
USDT,89.3336265352,2023-11-25T07:59:59.999Z,RUB1
USDT,89.3352502088,2023-11-25T08:59:59.999Z,RUB1
USDT,89.3229248051,2023-11-25T09:59:59.999Z,RUB1
USDT,89.3260609398,2023-11-25T10:59:59.999Z,RUB1
USDT,89.3262340931,2023-11-25T11:59:59.999Z,RUB1
USDT,89.3096744302,2023-11-25T12:59:59.999Z,RUB1
USDT,89.3283055168,2023-11-25T13:59:59.999Z,RUB1
USDT,89.3320356503,2023-11-25T14:59:59.999Z,RUB1
USDT,89.2919296084,2023-11-25T15:59:59.999Z,RUB1
USDT,89.3268591228,2023-11-25T16:59:59.999Z,RUB1
USDT,89.3263933435,2023-11-25T17:59:59.999Z,RUB1
USDT,89.3186158412,2023-11-25T18:59:59.999Z,RUB1
USDT,89.31759419,2023-11-25T19:59:59.999Z,RUB1
USDT,89.2955885576,2023-11-25T20:59:59.999Z,RUB1
USDT,89.3101534437,2023-11-25T21:59:59.999Z,RUB1
USDT,89.3113445124,2023-11-25T22:59:59.999Z,RUB1
USDT,89.322798082,2023-11-25T23:59:59.999Z,RUB1
USDT,89.3172910453,2023-11-26T00:59:59.999Z,RUB1
USDT,89.321923865,2023-11-26T01:59:59.999Z,RUB1
USDT,89.3129871605,2023-11-26T02:59:59.999Z,RUB1
USDT,89.3069410979,2023-11-26T03:59:59.999Z,RUB1
USDT,89.2939033318,2023-11-26T04:59:59.999Z,RUB1
USDT,89.2917984802,2023-11-26T05:59:59.999Z,RUB1
USDT,89.2968153703,2023-11-26T06:59:59.999Z,RUB1
USDT,89.3073602743,2023-11-26T07:59:59.999Z,RUB1
USDT,89.3160543814,2023-11-26T08:59:59.999Z,RUB1
USDT,89.3076756957,2023-11-26T09:59:59.999Z,RUB1
USDT,89.3207180926,2023-11-26T10:59:59.999Z,RUB1
USDT,89.3089670628,2023-11-26T11:59:59.999Z,RUB1
USDT,89.2948949921,2023-11-26T12:59:59.999Z,RUB1
USDT,89.2805292182,2023-11-26T13:59:59.999Z,RUB1
USDT,89.278043127,2023-11-26T14:59:59.999Z,RUB1
USDT,89.2936071506,2023-11-26T15:59:59.999Z,RUB1
USDT,89.2769025171,2023-11-26T16:59:59.999Z,RUB1
USDT,89.270694056,2023-11-26T17:59:59.999Z,RUB1
USDT,89.2764091255,2023-11-26T18:59:59.999Z,RUB1
USDT,89.2675410041,2023-11-26T19:59:59.999Z,RUB1
USDT,89.2576348901,2023-11-26T20:59:59.999Z,RUB1
USDT,89.2725583512,2023-11-26T21:59:59.999Z,RUB1
USDT,89.2915688592,2023-11-26T22:59:59.999Z,RUB1
USDT,89.2988057525,2023-11-26T23:59:59.999Z,RUB1
USDT,89.3184506254,2023-11-27T00:59:59.999Z,RUB1
USDT,89.3181182627,2023-11-27T01:59:59.999Z,RUB1
USDT,89.3246202843,2023-11-27T02:59:59.999Z,RUB1
USDT,89.3143067279,2023-11-27T03:59:59.999Z,RUB1
USDT,88.9504811708,2023-11-27T04:59:59.999Z,RUB1
USDT,88.9028608652,2023-11-27T05:59:59.999Z,RUB1
USDT,88.8777910143,2023-11-27T06:59:59.999Z,RUB1
USDT,88.7523410992,2023-11-27T07:59:59.999Z,RUB1
USDT,88.6541960168,2023-11-27T08:59:59.999Z,RUB1
USDT,88.7285134078,2023-11-27T09:59:59.999Z,RUB1
USDT,88.7665031948,2023-11-27T10:59:59.999Z,RUB1
USDT,88.7584076569,2023-11-27T11:59:59.999Z,RUB1
USDT,89.3396209355,2023-11-27T12:59:59.999Z,RUB1
USDT,88.6873297515,2023-11-27T13:59:59.999Z,RUB1
USDT,88.6575386801,2023-11-27T14:59:59.999Z,RUB1
USDT,89.00147533,2023-11-27T15:59:59.999Z,RUB1
USDT,88.9981641789,2023-11-27T16:59:59.999Z,RUB1
USDT,89.1030774425,2023-11-27T17:59:59.999Z,RUB1
USDT,89.0917382984,2023-11-27T18:59:59.999Z,RUB1
USDT,89.079165248,2023-11-27T19:59:59.999Z,RUB1
USDT,89.0851968261,2023-11-27T20:59:59.999Z,RUB1
USDT,89.0684901785,2023-11-27T21:59:59.999Z,RUB1
USDT,89.0786268046,2023-11-27T22:59:59.999Z,RUB1
USDT,89.0454179445,2023-11-27T23:59:59.999Z,RUB1
USDT,89.0790187504,2023-11-28T00:59:59.999Z,RUB1
USDT,89.0500428945,2023-11-28T01:59:59.999Z,RUB1
USDT,89.0616805083,2023-11-28T02:59:59.999Z,RUB1
USDT,89.0543222971,2023-11-28T03:59:59.999Z,RUB1
USDT,88.7053805225,2023-11-28T04:59:59.999Z,RUB1
USDT,88.765713195,2023-11-28T05:59:59.999Z,RUB1
USDT,88.674539886,2023-11-28T06:59:59.999Z,RUB1
USDT,88.637533381,2023-11-28T07:59:59.999Z,RUB1
USDT,88.598962204,2023-11-28T08:59:59.999Z,RUB1
USDT,88.6181312599,2023-11-28T09:59:59.999Z,RUB1
USDT,88.6181858207,2023-11-28T10:59:59.999Z,RUB1
USDT,88.7458279886,2023-11-28T11:59:59.999Z,RUB1
USDT,89.0660406105,2023-11-28T12:59:59.999Z,RUB1
USDT,88.9029079563,2023-11-28T13:59:59.999Z,RUB1
USDT,89.0745665098,2023-11-28T14:59:59.999Z,RUB1
USDT,89.5295482289,2023-11-28T15:59:59.999Z,RUB1
USDT,89.4674409774,2023-11-28T16:59:59.999Z,RUB1
USDT,88.8961397257,2023-11-28T17:59:59.999Z,RUB1
USDT,89.1662940148,2023-11-28T18:59:59.999Z,RUB1
USDT,89.1711848417,2023-11-28T19:59:59.999Z,RUB1
USDT,88.8980713826,2023-11-28T20:59:59.999Z,RUB1
USDT,88.8956042231,2023-11-28T21:59:59.999Z,RUB1
USDT,88.9244850076,2023-11-28T22:59:59.999Z,RUB1
USDT,88.9134892251,2023-11-28T23:59:59.999Z,RUB1
USDT,88.91661654,2023-11-29T00:59:59.999Z,RUB1
USDT,88.9260091467,2023-11-29T01:59:59.999Z,RUB1
USDT,88.919926268,2023-11-29T02:59:59.999Z,RUB1
USDT,89.2378040274,2023-11-29T03:59:59.999Z,RUB1
USDT,89.0380257328,2023-11-29T04:59:59.999Z,RUB1
USDT,89.0743220198,2023-11-29T05:59:59.999Z,RUB1
USDT,88.9628094163,2023-11-29T06:59:59.999Z,RUB1
USDT,88.9871871261,2023-11-29T07:59:59.999Z,RUB1
USDT,88.943396868,2023-11-29T08:59:59.999Z,RUB1
USDT,89.0167339541,2023-11-29T09:59:59.999Z,RUB1
USDT,88.9709811356,2023-11-29T10:59:59.999Z,RUB1
USDT,88.5441013671,2023-11-29T11:59:59.999Z,RUB1
USDT,88.9374240872,2023-11-29T12:59:59.999Z,RUB1
USDT,88.5647834462,2023-11-29T13:59:59.999Z,RUB1
USDT,88.6728065388,2023-11-29T14:59:59.999Z,RUB1
USDT,88.6312263848,2023-11-29T15:59:59.999Z,RUB1
USDT,88.7151983314,2023-11-29T16:59:59.999Z,RUB1
USDT,88.7154738153,2023-11-29T17:59:59.999Z,RUB1
USDT,88.7116824483,2023-11-29T18:59:59.999Z,RUB1
USDT,88.7047479552,2023-11-29T19:59:59.999Z,RUB1
USDT,88.7044160122,2023-11-29T20:59:59.999Z,RUB1
USDT,88.702281337,2023-11-29T21:59:59.999Z,RUB1
USDT,88.7101492943,2023-11-29T22:59:59.999Z,RUB1
USDT,88.7506301652,2023-11-29T23:59:59.999Z,RUB1
USDT,88.71527617,2023-11-30T00:59:59.999Z,RUB1
USDT,88.7160022203,2023-11-30T01:59:59.999Z,RUB1
USDT,88.7140299885,2023-11-30T02:59:59.999Z,RUB1
USDT,88.7129119252,2023-11-30T03:59:59.999Z,RUB1
USDT,88.638043002,2023-11-30T04:59:59.999Z,RUB1
USDT,88.6262608034,2023-11-30T05:59:59.999Z,RUB1
USDT,88.5654260182,2023-11-30T06:59:59.999Z,RUB1
USDT,88.5005692435,2023-11-30T07:59:59.999Z,RUB1
USDT,88.5303662772,2023-11-30T08:59:59.999Z,RUB1
USDT,88.5393172229,2023-11-30T09:59:59.999Z,RUB1
USDT,88.6316046174,2023-11-30T10:59:59.999Z,RUB1
USDT,88.6779679192,2023-11-30T11:59:59.999Z,RUB1
USDT,88.7180809888,2023-11-30T12:59:59.999Z,RUB1
USDT,88.9178203153,2023-11-30T13:59:59.999Z,RUB1
USDT,89.7149988709,2023-11-30T14:59:59.999Z,RUB1
USDT,89.5366999454,2023-11-30T15:59:59.999Z,RUB1
USDT,89.8102222225,2023-11-30T16:59:59.999Z,RUB1
USDT,89.9897108474,2023-11-30T17:59:59.999Z,RUB1
USDT,89.9923339798,2023-11-30T18:59:59.999Z,RUB1
USDT,89.9961318587,2023-11-30T19:59:59.999Z,RUB1
USDT,89.9958994844,2023-11-30T20:59:59.999Z,RUB1
USDT,89.9970964329,2023-11-30T21:59:59.999Z,RUB1
USDT,89.7815312139,2023-11-30T22:59:59.999Z,RUB1
USDT,90.0230803485,2023-11-30T23:59:59.999Z,RUB1
USDT,89.9881885135,2023-12-01T00:59:59.999Z,RUB1
USDT,89.988503425,2023-12-01T01:59:59.999Z,RUB1
USDT,89.9966199953,2023-12-01T02:59:59.999Z,RUB1
USDT,89.9946254233,2023-12-01T03:59:59.999Z,RUB1
USDT,89.2149861872,2023-12-01T04:59:59.999Z,RUB1
USDT,89.3466159079,2023-12-01T05:59:59.999Z,RUB1
USDT,89.3025842627,2023-12-01T06:59:59.999Z,RUB1
USDT,89.4489360909,2023-12-01T07:59:59.999Z,RUB1
USDT,89.8902377511,2023-12-01T08:59:59.999Z,RUB1
USDT,90.0015031903,2023-12-01T09:59:59.999Z,RUB1
USDT,89.9742756037,2023-12-01T10:59:59.999Z,RUB1
USDT,89.9194321749,2023-12-01T11:59:59.999Z,RUB1
USDT,89.9811116651,2023-12-01T12:59:59.999Z,RUB1
USDT,90.3399523032,2023-12-01T13:59:59.999Z,RUB1
USDT,90.271569613,2023-12-01T14:59:59.999Z,RUB1
USDT,90.5646869058,2023-12-01T15:59:59.999Z,RUB1
USDT,90.5777362549,2023-12-01T16:59:59.999Z,RUB1
USDT,90.635609876,2023-12-01T17:59:59.999Z,RUB1
USDT,91.2457534941,2023-12-01T18:59:59.999Z,RUB1
USDT,91.2476750644,2023-12-01T19:59:59.999Z,RUB1
USDT,91.2545557136,2023-12-01T20:59:59.999Z,RUB1
USDT,91.2568198012,2023-12-01T21:59:59.999Z,RUB1
USDT,91.2619395663,2023-12-01T22:59:59.999Z,RUB1
USDT,91.2418997388,2023-12-01T23:59:59.999Z,RUB1
USDT,91.262781522,2023-12-02T00:59:59.999Z,RUB1
USDT,91.2722342765,2023-12-02T01:59:59.999Z,RUB1
USDT,91.2686375447,2023-12-02T02:59:59.999Z,RUB1
USDT,91.2683702473,2023-12-02T03:59:59.999Z,RUB1
USDT,91.2302327682,2023-12-02T04:59:59.999Z,RUB1
USDT,91.2630537118,2023-12-02T05:59:59.999Z,RUB1
USDT,91.2528622463,2023-12-02T06:59:59.999Z,RUB1
USDT,91.2588197441,2023-12-02T07:59:59.999Z,RUB1
USDT,91.2656741987,2023-12-02T08:59:59.999Z,RUB1
USDT,91.2580228551,2023-12-02T09:59:59.999Z,RUB1
USDT,91.2563683259,2023-12-02T10:59:59.999Z,RUB1
USDT,91.2580104328,2023-12-02T11:59:59.999Z,RUB1
USDT,91.2430991745,2023-12-02T12:59:59.999Z,RUB1
USDT,91.2649407741,2023-12-02T13:59:59.999Z,RUB1
USDT,91.255787061,2023-12-02T14:59:59.999Z,RUB1
USDT,91.2619904531,2023-12-02T15:59:59.999Z,RUB1
USDT,91.2571638386,2023-12-02T16:59:59.999Z,RUB1
USDT,91.2427441336,2023-12-02T17:59:59.999Z,RUB1
USDT,91.2482411222,2023-12-02T18:59:59.999Z,RUB1
USDT,91.2402282813,2023-12-02T19:59:59.999Z,RUB1
USDT,91.2563861443,2023-12-02T20:59:59.999Z,RUB1
USDT,91.2566577667,2023-12-02T21:59:59.999Z,RUB1
USDT,91.2505852688,2023-12-02T22:59:59.999Z,RUB1
USDT,91.2582155799,2023-12-02T23:59:59.999Z,RUB1
USDT,91.2546358019,2023-12-03T00:59:59.999Z,RUB1
USDT,91.2683099236,2023-12-03T01:59:59.999Z,RUB1
USDT,91.2675374935,2023-12-03T02:59:59.999Z,RUB1
USDT,91.2480573431,2023-12-03T03:59:59.999Z,RUB1
USDT,91.2623000201,2023-12-03T04:59:59.999Z,RUB1
USDT,91.2516386356,2023-12-03T05:59:59.999Z,RUB1
USDT,91.2556799649,2023-12-03T06:59:59.999Z,RUB1
USDT,91.2578648089,2023-12-03T07:59:59.999Z,RUB1
USDT,91.255880471,2023-12-03T08:59:59.999Z,RUB1
USDT,91.2487330176,2023-12-03T09:59:59.999Z,RUB1
USDT,91.2456867756,2023-12-03T10:59:59.999Z,RUB1
USDT,91.2506728847,2023-12-03T11:59:59.999Z,RUB1
USDT,91.2377123978,2023-12-03T12:59:59.999Z,RUB1
USDT,91.2399352079,2023-12-03T13:59:59.999Z,RUB1
USDT,91.2349843637,2023-12-03T14:59:59.999Z,RUB1
USDT,91.2542294865,2023-12-03T15:59:59.999Z,RUB1
USDT,91.2558970806,2023-12-03T16:59:59.999Z,RUB1
USDT,91.2456108301,2023-12-03T17:59:59.999Z,RUB1
USDT,91.2526116263,2023-12-03T18:59:59.999Z,RUB1
USDT,91.2328991097,2023-12-03T19:59:59.999Z,RUB1
USDT,91.2550691058,2023-12-03T20:59:59.999Z,RUB1
USDT,91.2543579465,2023-12-03T21:59:59.999Z,RUB1
USDT,91.2365099544,2023-12-03T22:59:59.999Z,RUB1
USDT,91.2564039137,2023-12-03T23:59:59.999Z,RUB1
USDT,91.2336751582,2023-12-04T00:59:59.999Z,RUB1
USDT,91.2389831891,2023-12-04T01:59:59.999Z,RUB1
USDT,91.258078054,2023-12-04T02:59:59.999Z,RUB1
USDT,90.4317669918,2023-12-04T03:59:59.999Z,RUB1
USDT,90.4292595566,2023-12-04T04:59:59.999Z,RUB1
USDT,90.4331635985,2023-12-04T05:59:59.999Z,RUB1
USDT,90.4198410134,2023-12-04T06:59:59.999Z,RUB1
USDT,90.7757609172,2023-12-04T07:59:59.999Z,RUB1
USDT,90.6432335598,2023-12-04T08:59:59.999Z,RUB1
USDT,90.584416905,2023-12-04T09:59:59.999Z,RUB1
USDT,90.6771554452,2023-12-04T10:59:59.999Z,RUB1
USDT,90.8087531321,2023-12-04T11:59:59.999Z,RUB1
USDT,91.2589232588,2023-12-04T12:59:59.999Z,RUB1
USDT,91.0397791545,2023-12-04T13:59:59.999Z,RUB1
USDT,90.992577855,2023-12-04T14:59:59.999Z,RUB1
USDT,91.0852918478,2023-12-04T15:59:59.999Z,RUB1
USDT,91.3679371328,2023-12-04T16:59:59.999Z,RUB1
USDT,91.4795278591,2023-12-04T17:59:59.999Z,RUB1
USDT,91.4966469707,2023-12-04T18:59:59.999Z,RUB1
USDT,91.4926949642,2023-12-04T19:59:59.999Z,RUB1
USDT,91.4928426417,2023-12-04T20:59:59.999Z,RUB1
USDT,91.488769991,2023-12-04T21:59:59.999Z,RUB1
USDT,91.4928054433,2023-12-04T22:59:59.999Z,RUB1
USDT,91.4903094113,2023-12-04T23:59:59.999Z,RUB1
USDT,91.4666607825,2023-12-05T00:59:59.999Z,RUB1
USDT,91.4629726507,2023-12-05T01:59:59.999Z,RUB1
USDT,91.4967366544,2023-12-05T02:59:59.999Z,RUB1
USDT,91.4708228768,2023-12-05T03:59:59.999Z,RUB1
USDT,91.4287390239,2023-12-05T04:59:59.999Z,RUB1
USDT,91.5812079777,2023-12-05T05:59:59.999Z,RUB1
USDT,91.4351686809,2023-12-05T06:59:59.999Z,RUB1
USDT,91.4328749639,2023-12-05T07:59:59.999Z,RUB1
USDT,91.3844711223,2023-12-05T08:59:59.999Z,RUB1
USDT,91.5685942762,2023-12-05T09:59:59.999Z,RUB1
USDT,91.6018826446,2023-12-05T10:59:59.999Z,RUB1
USDT,91.7494977926,2023-12-05T11:59:59.999Z,RUB1
USDT,91.4945119263,2023-12-05T12:59:59.999Z,RUB1
USDT,92.1519794268,2023-12-05T13:59:59.999Z,RUB1
USDT,92.2727614058,2023-12-05T14:59:59.999Z,RUB1
USDT,92.452845511,2023-12-05T15:59:59.999Z,RUB1
USDT,90.2151862716,2023-12-05T16:59:59.999Z,RUB1
USDT,90.2119683679,2023-12-05T17:59:59.999Z,RUB1
USDT,90.1871565634,2023-12-05T18:59:59.999Z,RUB1
USDT,90.2033663709,2023-12-05T19:59:59.999Z,RUB1
USDT,90.2186872523,2023-12-05T20:59:59.999Z,RUB1
USDT,90.2137580919,2023-12-05T21:59:59.999Z,RUB1
USDT,90.2248453146,2023-12-05T22:59:59.999Z,RUB1
USDT,90.2617714394,2023-12-05T23:59:59.999Z,RUB1
USDT,90.2284360924,2023-12-06T00:59:59.999Z,RUB1
USDT,90.2504161731,2023-12-06T01:59:59.999Z,RUB1
USDT,90.2279434003,2023-12-06T02:59:59.999Z,RUB1
USDT,90.2401400565,2023-12-06T03:59:59.999Z,RUB1
USDT,90.2328162034,2023-12-06T04:59:59.999Z,RUB1
USDT,90.2169807932,2023-12-06T05:59:59.999Z,RUB1
USDT,92.8960092118,2023-12-06T06:59:59.999Z,RUB1
USDT,92.9001019195,2023-12-06T07:59:59.999Z,RUB1
USDT,92.8697325992,2023-12-06T08:59:59.999Z,RUB1
USDT,93.2401963428,2023-12-06T09:59:59.999Z,RUB1
USDT,92.4725684208,2023-12-06T10:59:59.999Z,RUB1
USDT,92.3322901185,2023-12-06T11:59:59.999Z,RUB1
USDT,90.2184025144,2023-12-06T12:59:59.999Z,RUB1
USDT,92.4169103533,2023-12-06T13:59:59.999Z,RUB1
USDT,93.0520998054,2023-12-06T14:59:59.999Z,RUB1
USDT,92.9097369176,2023-12-06T15:59:59.999Z,RUB1
USDT,92.8926170132,2023-12-06T16:59:59.999Z,RUB1
USDT,92.797141986,2023-12-06T17:59:59.999Z,RUB1
USDT,92.8075516188,2023-12-06T18:59:59.999Z,RUB1
USDT,92.8073576891,2023-12-06T19:59:59.999Z,RUB1
USDT,92.8170893432,2023-12-06T20:59:59.999Z,RUB1
USDT,92.7965975739,2023-12-06T21:59:59.999Z,RUB1
USDT,92.8107467773,2023-12-06T22:59:59.999Z,RUB1
USDT,92.8029748056,2023-12-06T23:59:59.999Z,RUB1
USDT,92.8361342744,2023-12-07T00:59:59.999Z,RUB1
USDT,92.8033792927,2023-12-07T01:59:59.999Z,RUB1
USDT,92.8160980295,2023-12-07T02:59:59.999Z,RUB1
USDT,92.831832353,2023-12-07T03:59:59.999Z,RUB1
USDT,93.4129854501,2023-12-07T04:59:59.999Z,RUB1
USDT,93.320834663,2023-12-07T05:59:59.999Z,RUB1
USDT,93.0152598028,2023-12-07T06:59:59.999Z,RUB1
USDT,92.5846267722,2023-12-07T07:59:59.999Z,RUB1
USDT,92.6306386696,2023-12-07T08:59:59.999Z,RUB1
USDT,92.5402103034,2023-12-07T09:59:59.999Z,RUB1
USDT,92.6206153003,2023-12-07T10:59:59.999Z,RUB1
USDT,92.4471581985,2023-12-07T11:59:59.999Z,RUB1
USDT,92.8266861917,2023-12-07T12:59:59.999Z,RUB1
USDT,92.5988627589,2023-12-07T13:59:59.999Z,RUB1
USDT,92.5570589553,2023-12-07T14:59:59.999Z,RUB1
USDT,92.2762877046,2023-12-07T15:59:59.999Z,RUB1
USDT,92.4608546369,2023-12-07T16:59:59.999Z,RUB1
USDT,92.4590364081,2023-12-07T17:59:59.999Z,RUB1
USDT,92.4502689893,2023-12-07T18:59:59.999Z,RUB1
USDT,92.4469975028,2023-12-07T19:59:59.999Z,RUB1
USDT,92.4380110402,2023-12-07T20:59:59.999Z,RUB1
USDT,92.472328835,2023-12-07T21:59:59.999Z,RUB1
USDT,92.4665201625,2023-12-07T22:59:59.999Z,RUB1
USDT,92.457527161,2023-12-07T23:59:59.999Z,RUB1
USDT,92.4686088251,2023-12-08T00:59:59.999Z,RUB1
USDT,92.4780348611,2023-12-08T01:59:59.999Z,RUB1
USDT,92.4661802895,2023-12-08T02:59:59.999Z,RUB1
USDT,92.4639102183,2023-12-08T03:59:59.999Z,RUB1
USDT,92.3683390829,2023-12-08T04:59:59.999Z,RUB1
USDT,92.1982494306,2023-12-08T05:59:59.999Z,RUB1
USDT,92.0139203567,2023-12-08T06:59:59.999Z,RUB1
USDT,91.9058308165,2023-12-08T07:59:59.999Z,RUB1
USDT,91.8205312795,2023-12-08T08:59:59.999Z,RUB1
USDT,91.8373208358,2023-12-08T09:59:59.999Z,RUB1
USDT,91.456267587,2023-12-08T10:59:59.999Z,RUB1
USDT,91.3324157775,2023-12-08T11:59:59.999Z,RUB1
USDT,92.4640296313,2023-12-08T12:59:59.999Z,RUB1
USDT,91.4324486331,2023-12-08T13:59:59.999Z,RUB1
USDT,91.7328864271,2023-12-08T14:59:59.999Z,RUB1
USDT,91.8356673154,2023-12-08T15:59:59.999Z,RUB1
USDT,91.8720747861,2023-12-08T16:59:59.999Z,RUB1
USDT,92.1737116308,2023-12-08T17:59:59.999Z,RUB1
USDT,92.1722064648,2023-12-08T18:59:59.999Z,RUB1
USDT,92.1783858067,2023-12-08T19:59:59.999Z,RUB1
USDT,92.1853916559,2023-12-08T20:59:59.999Z,RUB1
USDT,92.1784225428,2023-12-08T21:59:59.999Z,RUB1
USDT,92.1682237555,2023-12-08T22:59:59.999Z,RUB1
USDT,92.1664497124,2023-12-08T23:59:59.999Z,RUB1
USDT,92.1766689699,2023-12-09T00:59:59.999Z,RUB1
USDT,92.1841027566,2023-12-09T01:59:59.999Z,RUB1
USDT,92.1780410474,2023-12-09T02:59:59.999Z,RUB1
USDT,92.1714433737,2023-12-09T03:59:59.999Z,RUB1
USDT,92.1742712495,2023-12-09T04:59:59.999Z,RUB1
USDT,92.1786725939,2023-12-09T05:59:59.999Z,RUB1
USDT,92.1847733196,2023-12-09T06:59:59.999Z,RUB1
USDT,92.1764139626,2023-12-09T07:59:59.999Z,RUB1
USDT,92.1887351918,2023-12-09T08:59:59.999Z,RUB1
USDT,92.1958345014,2023-12-09T09:59:59.999Z,RUB1
USDT,92.2013851485,2023-12-09T10:59:59.999Z,RUB1
USDT,92.1882073609,2023-12-09T11:59:59.999Z,RUB1
USDT,92.1951079171,2023-12-09T12:59:59.999Z,RUB1
USDT,92.1878950069,2023-12-09T13:59:59.999Z,RUB1
USDT,92.1936259922,2023-12-09T14:59:59.999Z,RUB1
USDT,92.2085405773,2023-12-09T15:59:59.999Z,RUB1
USDT,92.1998863563,2023-12-09T16:59:59.999Z,RUB1
USDT,92.2101293274,2023-12-09T17:59:59.999Z,RUB1
USDT,92.2044004161,2023-12-09T18:59:59.999Z,RUB1
USDT,92.2061143099,2023-12-09T19:59:59.999Z,RUB1
USDT,92.1880077404,2023-12-09T20:59:59.999Z,RUB1
USDT,92.179775144,2023-12-09T21:59:59.999Z,RUB1
